scat.rich.m	scat.vol.m	scat.het.m	env.rich.m	env.vol.m	env.het.m	sd.rich.m	sd.vol.m	sd.het.m	rp.rich.m	rp.vol.m	rp.het.m	full.rich.m	full.vol.m	full.het.m	obs.rich	obs.vol	obs.het
87.3	676.04313294	0.4253921526	92.9	736.84781174	0.3201328697	74.7	663.46005836	0.2206312988	100.4	683.56303292	0.220353442	113.8	703.77612352	0.1818745232	108	752.074074074074	0.246025562471926
87.5	695.90668214	0.4248420192	109.1	699.19928605	0.3119303347	76.6	666.30870181	0.2326183213	104.3	674.68267908	0.2308036093	121.4	682.56311284	0.1862614734	111	740.117117117117	0.250745265192175
89.4	685.0901498	0.4257413711	100.9	707.69195946	0.306475186	76.3	680.00751363	0.2396457797	108.8	654.63462356	0.2298189575	121.9	677.458684	0.1867077904	126	716.753968253968	0.258336240696473
88.6	697.03746368	0.4265314603	121.5	496.08659643	0.314132174	77.4	693.44504501	0.2460299173	112.3	641.12874638	0.2336623798	122.3	615.6807801	0.1808049165	135	694.659259259259	0.265428859035933
90.2	693.92257848	0.4260152337	156.9	434.42261225	0.3415442483	79.5	691.98461617	0.255032888	117.4	622.15104189	0.2296314512	134.8	601.81421411	0.1882893408	163	638.042944785276	0.27874974267374
89.2	661.65162566	0.4243831058	133.4	636.84686474	0.3463726221	81.1	695.56882016	0.2649566423	120.8	624.90599005	0.2217045674	141.1	646.07786092	0.2161198444	175	616.44	0.279308872778649
90.1	673.34790145	0.4221830546	117.5	736.77501675	0.3394943781	82.8	700.80939062	0.2822730528	120.8	626.9302406	0.2271025013	136.6	680.6876983	0.2339378537	170	640.752941176471	0.298246478789438
88.4	682.58918449	0.4241297617	120.4	735.78979712	0.3416209077	86.1	696.55056331	0.2933001621	121.5	626.20825938	0.2252232632	132.6	702.15825463	0.2430474098	171	628.666666666667	0.306064326150662
94.2	679.78235747	0.4261596872	97.4	758.49119074	0.3428921351	88.2	701.02301854	0.2967684317	125.9	619.75397799	0.2271150921	129	708.27135098	0.2422406505	166	652.042168674699	0.297323219656964
86.5	698.19415937	0.4244820735	87.4	816.11192445	0.3420744299	89.4	700.6512267	0.2925915347	129.4	608.22803849	0.2240896851	132.4	691.08828371	0.2382317884	181	619.900552486188	0.299123376783009
86	691.77090557	0.4243925899	150.9	614.09956647	0.3859364953	88.7	708.38009572	0.2955242465	132.9	598.00208325	0.2195198418	145.6	651.56088849	0.2543827774	209	572.205741626794	0.305023374147076
86.9	691.95158405	0.4245737107	112.3	718.1047195	0.3433291769	89.5	711.9725572	0.2929404376	134.9	603.00518055	0.2261359068	146.3	657.20874426	0.2681047841	188	625.351063829787	0.31964406090658
83	686.32122693	0.426318102	118.3	701.79826874	0.3319016762	89.5	723.35718486	0.2910893879	135	608.66527778	0.2305054033	146.1	663.96398927	0.2635885977	209	579.822966507177	0.320142632602248
90.9	707.63579307	0.4273139181	253.8	460.19669776	0.3636323061	90	725.65098452	0.2886004627	139.7	596.91596843	0.2329133144	170.2	596.17485015	0.2734484394	208	572.966346153846	0.326002078768609
89.5	695.01014397	0.4263870754	171.4	562.6102776	0.348153484	92.3	708.83667103	0.2789469508	135.6	615.29171596	0.2287819836	173.6	584.50402163	0.2893011424	199	579.301507537688	0.335330645036006
85.9	681.23276797	0.4250181502	168	597.3144895	0.3437844122	96	700.60873291	0.27571571	135.9	615.45873919	0.2387863947	170.5	587.19413042	0.2910554296	163	619.20245398773	0.329708495168947
86.7	686.29339729	0.4262916557	112.6	657.48289707	0.3304086528	99	695.51816101	0.2721677955	131.4	626.0119299	0.2359303281	146	629.23082117	0.28394598	135	654.955555555556	0.31209893931846
90.8	698.15193072	0.4260752773	112.8	622.25004909	0.3529392162	101.2	685.17208366	0.2741426556	128.6	633.2071315	0.2438308059	126	658.98227774	0.2595059096	116	693.060344827586	0.30884038325321
86.6	682.26949585	0.4234762965	88.8	662.71664603	0.3374033133	99.6	688.36084691	0.2581196693	125.1	645.11723074	0.2454444041	115.2	684.38077566	0.2478614954	115	694.278260869565	0.319377587407281
87.9	693.20510245	0.4269873845	104.7	662.66890325	0.3424437352	101	683.73206434	0.2447229514	120.2	649.29149819	0.2397679822	115.4	686.38196041	0.2454616893	126	694.674603174603	0.331712869778848
89.5	674.9375978	0.4226543386	97.8	688.00774647	0.3303483287	101.2	674.40548216	0.2390206668	117.7	647.77075311	0.2349229525	103.8	731.17398881	0.2368376095	144	657	0.324406765184531
91.8	684.42061052	0.424275649	141.4	571.38853274	0.3340323411	100.5	679.9312821	0.2314862308	114.3	642.3046446	0.2307593614	90.4	808.06798316	0.231250849	138	670.434782608696	0.315881308152356
87.9	695.26237044	0.424187882	127.5	600.9496535	0.3159378517	98.4	676.70942995	0.2227463101	110.1	649.04078235	0.2353186211	91.8	780.94189026	0.2276364321	117	745.273504273504	0.320110678647656
89.3	669.08071073	0.4251117427	138.4	634.24646235	0.317226422	98.5	678.43898533	0.2192746161	105.9	656.78406399	0.2364397505	91.6	797.17357713	0.2439878223	107	759.056074766355	0.308699896501832
89.6	678.46305089	0.4238422904	146.7	595.53789199	0.313791899	99.2	671.11284907	0.219817261	97.6	678.28666513	0.232465621	91.1	772.36969785	0.2345450883	105	789.2	0.312561069816159
88.3	683.40017442	0.4237790124	157.6	562.84711401	0.3306539374	96.3	672.91410852	0.2135334677	92.4	694.16586221	0.2279285119	85.9	783.61178868	0.2244253305	100	799.34	0.313799746468146
88.9	683.13378075	0.4231442923	110.9	678.04947977	0.2970112261	94.7	670.87483944	0.2136950135	87.7	692.3738964	0.2143556708	80.6	798.34430112	0.2113358203	99	778.262626262626	0.312052432097444
88	681.11384672	0.4235183049	137	641.39938637	0.3182925183	93.5	675.6537355	0.2149980732	82.1	706.19657872	0.2046125291	83	793.5747134	0.2266815954	97	779	0.308499477284512
91.8	688.35893367	0.4248547926	135.1	669.08766274	0.3343349298	88.9	677.27271684	0.2049823883	75.6	725.82191902	0.1999981674	85	784.6497297	0.2506171872	83	889.253012048193	0.303572438458663
87.9	683.77655713	0.4238730565	100.6	798.83656344	0.3498652526	86	669.58065245	0.1974009325	69.4	763.91344773	0.1976722737	78.5	829.36268034	0.2712453159	78	878.74358974359	0.314608731813292
88.4	674.76716302	0.4254651386	83.1	846.96399435	0.3695296214	82.3	684.63300443	0.2014141732	62.9	786.67326819	0.1925838628	67.7	887.7805154	0.2852546026	76	882.776315789474	0.319685154888789
87.7	677.23998468	0.4226433981	70.6	822.66678863	0.4093733181	78.7	691.83415463	0.1978838303	57.3	815.34187918	0.1984916088	59.6	914.51470064	0.3028240082	68	843.102941176471	0.342151503918463
87	671.98871495	0.424685102	64.1	839.95711715	0.4245777382	74.1	714.51789152	0.1906425569	50.4	848.30067899	0.1780451536	53.9	927.25434525	0.3054709448	56	857.571428571429	0.360530132129122
87.5	678.70528674	0.4238110371	55.5	799.90059626	0.4562761338	71	723.32716333	0.1873906423	45.6	882.1197109	0.1785926208	47.9	910.0135853	0.3336143095	48	808.041666666667	0.394056148827468
87.4	682.61288789	0.423040808	51.2	831.71243642	0.4674934356	65.8	717.92437294	0.1830450697	40.2	889.86199819	0.169187848	40.6	935.99771694	0.3364187546	45	781.644444444444	0.398607321907988
86.8	680.832901	0.4242028379	88.1	729.30089444	0.3308951743	50.9	715.97620563	0.1692224929	73.7	720.95733116	0.1706300974	65.4	812.42486613	0.1419427031	74	802.189189189189	0.218179037989364
86.6	698.3222351	0.4244455562	95.3	754.82932736	0.3192103548	56	695.55439506	0.1824660694	80.9	705.79137326	0.1775991232	80.2	767.84937469	0.1562375068	73	816.643835616438	0.205594855336296
90.1	677.39098671	0.4255347293	101.2	783.13811109	0.3203059032	58.5	691.35743782	0.1885311582	85.2	693.75282103	0.1844594267	90.8	747.2366278	0.1687762943	72	839.652777777778	0.221169048703575
88.4	658.30376836	0.4233853526	88.1	813.05451755	0.3080326053	61.1	695.71868872	0.1885241597	88	704.58306963	0.2013212584	93.9	737.21321199	0.1642041221	72	835.111111111111	0.215823088691059
93.7	669.30046139	0.4228933974	93.7	756.25466518	0.3169064798	63.5	686.96457294	0.1933252981	87.8	710.91344875	0.1980522625	99	731.01272361	0.1690998599	77	822.571428571429	0.215769332034795
91	698.51778644	0.4261691438	91.8	794.6833235	0.3207175215	65.8	684.07819732	0.2046959452	89.5	710.83807878	0.2094773646	99.2	742.36387933	0.171988014	82	795.987804878049	0.208124323785353
88.3	690.7468358	0.4260025188	101.4	752.22798038	0.3350553338	68.1	685.8867123	0.2202329039	92.1	708.42250394	0.2137442513	102.7	734.721519	0.1764587172	99	762.515151515152	0.244076592814304
88.8	689.19246151	0.4252988414	112.7	728.25870161	0.3136611371	69.2	686.34576724	0.2292957539	97.7	692.4507857	0.2181408249	114.4	698.94799898	0.1793864414	106	741.245283018868	0.238037385656384
94.4	662.84770131	0.4237810032	128.4	661.59084985	0.3301305874	70.2	694.31976249	0.2338136973	98.7	691.62577529	0.2313973279	120	673.18053143	0.1796427929	119	723.689075630252	0.249396772402178
86.1	676.21207375	0.4254632036	128.9	569.44464215	0.3368682403	70.3	704.95257318	0.2470100663	103.2	668.54420381	0.2303628481	119.9	661.02621867	0.1764896021	129	716.201550387597	0.272903030396277
87.1	705.07844696	0.4261327256	119.2	633.79504484	0.3164903456	70.5	715.82380886	0.2545765837	105.3	661.96425549	0.2240244904	115.2	690.35994797	0.1853047574	145	701.172413793103	0.276043520578539
89.3	689.24093981	0.4252505101	98.7	700.93471059	0.3032396489	73.8	713.2127222	0.2644876197	108.4	655.40103932	0.2172185723	116.4	704.23761262	0.1918746248	165	625.381818181818	0.275587580131428
92.2	657.11883422	0.4241684514	73	875.36020724	0.2861890573	75.1	720.22134132	0.2701281063	110.5	644.99900003	0.2157411271	104.2	786.42803721	0.2141104633	173	620.346820809249	0.298267362709672
92.3	677.17634444	0.4235571464	83.4	835.65078426	0.3233664722	76	731.39684939	0.284480424	112.7	634.14052374	0.2181252507	109.8	774.32886738	0.228508082	196	563.489795918367	0.308393725272698
87.1	701.06030472	0.4250298125	69.8	864.58287034	0.3422251565	80	729.26624118	0.291325979	117.6	625.143923	0.220622331	108.6	771.45029335	0.2365066868	203	558.615763546798	0.31658734585597
93.5	664.62456487	0.4230064659	82.8	834.52003418	0.3320719058	83.8	709.59798889	0.2910240982	124.2	609.8876957	0.2227996352	118.8	730.44191068	0.2448005872	209	552.267942583732	0.304141536173066
86.1	694.06899859	0.4254203842	94.4	795.58625536	0.3411423054	83.6	708.96236955	0.2915141048	125.4	607.71357108	0.2221373425	127.4	706.88815576	0.2528419001	207	560.705314009662	0.305886217422734
87.1	670.12116092	0.4243746238	95.2	772.35609881	0.3340170509	83.7	720.70215334	0.2924379035	126.4	613.54632449	0.2256466954	127.1	716.96335122	0.2685301165	185	610.52972972973	0.321170571721664
88.1	688.97825934	0.4233956132	114.5	723.22949081	0.3325109823	85.2	725.37683662	0.3039156374	126	618.56282279	0.224143078	131.1	711.59260976	0.2817955088	168	635.261904761905	0.321099390881001
88.1	668.17181036	0.4249979287	129.1	688.02087416	0.3298851946	85.1	726.79322214	0.2912981257	127	623.65667589	0.2284075693	144	672.51115945	0.2908816892	182	580.521978021978	0.332534103668469
86.6	701.35571445	0.4253230564	111.7	726.47265188	0.3458818142	87.8	714.35533357	0.2762151233	128.7	618.00191276	0.2290252133	142.5	659.89651288	0.2908680579	166	600.94578313253	0.328610503780529
86.3	684.95634852	0.4245907346	124.6	621.5838366	0.342166288	90.9	703.89645252	0.2775079982	127.1	623.80092977	0.234347649	144	620.56121134	0.2726041075	131	681.625954198473	0.322223019304985
92.7	683.26135523	0.4256509765	124.3	653.09487561	0.3338647007	93.3	694.53293181	0.2736046544	125.5	631.39948855	0.2395711032	136.6	639.43428211	0.276995028	114	688.035087719298	0.311898238846748
87.9	698.74432423	0.4252945157	91.6	701.14810517	0.3423367636	95.9	684.60767299	0.2629298299	120.4	643.02766787	0.2418703973	117.5	676.21422423	0.2530655435	104	692.644230769231	0.311391488291776
87.9	697.1477538	0.4261241734	93.3	719.91313091	0.3340419862	97.2	689.30680296	0.2600170444	115.5	658.51154993	0.2392374611	110.1	708.86130041	0.2468112801	102	736.519607843137	0.328499132097943
92.3	692.98665326	0.425171804	111.8	692.3832093	0.346007498	96.4	680.7655642	0.2336858782	113.7	652.56358856	0.2300132327	110.6	705.47794569	0.2432722755	110	720.581818181818	0.32369513599402
90.6	677.3680441	0.4230025867	134	657.15432826	0.3325679877	97	672.3215859	0.2329289251	115.5	633.07338876	0.2316090256	109.4	708.42975023	0.2372193696	131	678.526717557252	0.314050463867982
89.4	671.41697902	0.4238131043	128.5	674.97624627	0.3296066553	95.2	670.177156	0.2270082039	110.8	637.59613589	0.2306361831	105.5	722.96541934	0.2371611136	133	672.323308270677	0.308415713072876
91.7	705.51086166	0.4251196605	131.7	693.88014883	0.334464515	96.1	669.8106316	0.2248269245	106.5	636.10911985	0.2185205577	100.5	740.23769549	0.2341972836	123	725.731707317073	0.317912972532199
88.2	662.92125482	0.4243737619	145.4	633.55523589	0.3316601991	96.1	667.82199956	0.214355147	101.6	650.63390522	0.2222088269	99.3	720.36476662	0.226145223	111	741.189189189189	0.314533113643961
89.4	682.44899987	0.4245465709	169.2	554.68958383	0.3336652534	94.8	658.33414619	0.2060821773	93.2	676.65174149	0.2160812699	94.9	726.21950339	0.2189751087	97	758.567010309278	0.30061464845702
88	685.2454515	0.4253493949	143.1	632.88361768	0.3168276636	92.3	668.38446324	0.2054287449	87.3	680.06632054	0.2061368166	85.3	776.66497422	0.2121861463	99	738.787878787879	0.299884657435478
88.9	693.67596943	0.4244601217	144.9	565.12948599	0.320304757	90.5	665.30737579	0.2006999765	84.1	684.66640888	0.2015422913	75.7	777.43646969	0.1913281281	89	783.460674157303	0.293410337081686
87.5	679.01231636	0.4238918722	147.7	604.08676144	0.3253970987	89	669.28491508	0.2012879269	79.4	693.25753553	0.1889118026	80.6	770.48365443	0.2074982422	92	783.989130434783	0.293144437443953
88.6	687.35542288	0.4255903026	139.3	649.31473861	0.3340506196	84.9	667.889705	0.1895682258	75.3	696.06681212	0.1865167877	81.7	771.1979893	0.2280139575	86	814.93023255814	0.298269114718182
87.2	696.93991619	0.4235321181	155.3	595.52110234	0.3296746209	82	666.01341833	0.1858333782	69.2	724.60462601	0.1846038287	77.3	779.6187642	0.2180091832	79	795.316455696203	0.29452257797585
96.7	665.69875324	0.4239007928	72.3	874.12427458	0.3492092781	78.6	682.69549323	0.1913839251	60.8	762.39282759	0.1817322842	68.3	867.89589986	0.2766220713	79	814.20253164557	0.315658412642971
88.3	679.80818587	0.4243665214	98.8	752.23623728	0.3808558952	73.2	702.09458051	0.1850750251	54.5	802.70558882	0.1922016087	62.7	886.1375789	0.2866667529	74	798.513513513514	0.325744622511912
88.3	672.50770458	0.4228849125	71.6	804.58284759	0.4047682313	68.1	726.02532506	0.179284489	46.7	856.31407016	0.1742009095	52.4	932.13179657	0.2966754499	69	754.565217391304	0.349722955107617
90.8	683.89553414	0.4260354547	43	910.60343485	0.4459876822	64.4	742.17760998	0.1840890231	41.9	890.9252358	0.1651660736	40.2	969.21911332	0.3168333347	56	746.571428571429	0.385427805233207
89	679.29957538	0.4258990374	37.2	893.06047069	0.4853491245	58	753.32873215	0.1751438233	36.8	931.71728295	0.154151403	29.7	1019.23432303	0.341358789	51	778.941176470588	0.367917331293469
86.9	663.39686267	0.4229159296	72	883.64022604	0.3027312993	48.8	727.88541329	0.1675787319	70.3	745.91418619	0.1725537708	58.9	894.24381382	0.1462536967	67	838.865671641791	0.208237756254177
87.7	691.56095115	0.4242670951	79.2	864.26263184	0.3104412012	52.8	719.45170719	0.1923634807	76	737.35899935	0.178858053	74.5	814.7166278	0.1528345465	67	835.701492537313	0.203890213367479
89.4	693.57412667	0.4243030209	95.1	809.94911099	0.3178797745	54.3	726.40467181	0.174934327	78.8	728.06838678	0.192063936	81.3	787.33471075	0.1504158909	67	831.164179104478	0.205142910668586
88.7	708.31694291	0.4276509169	105.2	769.72281801	0.317219056	56.5	717.09797883	0.191885455	79.9	732.56465554	0.1867229011	89.5	765.85456573	0.1563073516	71	822.577464788732	0.204980229967853
92.6	700.91463034	0.4240861653	98.3	788.15362038	0.3086894393	59.1	714.89861346	0.1893648122	81.1	737.4657986	0.2033139587	91	770.02371826	0.1563850824	73	817.917808219178	0.201552976172728
85.9	674.05104743	0.4242517906	113.2	742.37647677	0.3285467868	61.4	709.88173331	0.2168802662	81.8	738.28615768	0.2075483637	93.4	767.10918139	0.1598085404	92	758.75	0.234429305971997
86.9	663.90393298	0.4220113378	96.8	806.53813351	0.3042384037	61.8	717.00697105	0.2221406141	84.9	734.03548371	0.2195197745	97.5	752.04665203	0.1649217738	108	731.472222222222	0.255476572400135
87.9	675.87243966	0.4226830256	111.3	716.48398783	0.3124724315	60.8	724.53439157	0.2323807726	85	732.51648396	0.2164561352	99.1	728.64402403	0.160272997	110	735.409090909091	0.25828265286293
87.4	693.36882538	0.4232476187	97.7	725.73577342	0.340367533	70.4	754.11854887	0.2831211131	105.7	657.17232939	0.2292504363	96.1	783.81182858	0.2328911068	189	570.328042328042	0.321922971489981
88.5	701.31979836	0.4259541265	78.8	815.29138353	0.3284407131	75.2	737.88243992	0.2809799272	112.3	641.15988666	0.2198701836	98	779.39793224	0.2392932149	172	616.5	0.313185944095543
90.9	677.90330978	0.424424728	92.2	812.25192808	0.3285277312	78.1	731.78862661	0.2882185291	115.9	631.19106189	0.2258475305	106.8	751.38439185	0.2679693479	140	678.214285714286	0.319663592502356
90.9	679.04118704	0.4249996847	84	800.36336662	0.3420362866	80.4	732.39307915	0.2871666924	116.6	633.07274655	0.2251652795	110.8	751.91730584	0.2885992938	116	735.137931034483	0.327283974860604
91.3	690.7667182	0.4257733238	100.7	712.56199407	0.3519869321	80.6	728.15081289	0.2879046383	116.2	635.58119665	0.2341166649	114	720.64088766	0.2775542434	113	724.407079646018	0.324755533578396
91.1	683.00782585	0.4235106465	98.7	693.23364541	0.3537988654	82.8	711.59581389	0.2740287807	116.5	641.9206711	0.2337505284	116.7	704.14132105	0.274892039	106	731.820754716981	0.326235606362284
89.7	691.5323743	0.4258527825	102	687.71711646	0.3472870624	85.2	700.11584227	0.2650096768	116.9	643.65060984	0.2364297443	118.1	683.98948472	0.2656396397	96	725.0625	0.304435152221806
88.3	667.94179918	0.4246960282	109.4	694.26800991	0.354619218	88.5	694.54806137	0.2616315188	115	648.88500547	0.2381340041	114.8	684.04818526	0.2582316068	82	712.073170731707	0.296361372896439
92	685.00444066	0.4236323863	95	747.64569195	0.3456165536	90.9	696.33548068	0.258700885	111.3	661.81962008	0.2387908136	108.1	708.77413218	0.2524153435	80	722.4625	0.296812156410163
90.9	674.16251909	0.4252090323	107.6	748.38416842	0.3333243924	90.6	683.45699779	0.2402524885	109	662.11487729	0.2333910051	104.7	735.76093391	0.2547455141	86	738.848837209302	0.311512758757078
91.1	668.30518068	0.4227363384	146.4	601.12542995	0.3531851815	91.8	676.26046355	0.2303302476	109.9	650.89491391	0.2334215748	110.6	689.76575194	0.2426565384	84	789.154761904762	0.31699607905805
95.2	668.51855312	0.4241161886	186.5	537.89368719	0.3301775681	92	668.92675342	0.2224681234	107.6	639.47770209	0.2231442013	118.5	645.02002507	0.2221159927	99	757.060606060606	0.312364639388447
91.8	689.59245636	0.4240096952	179.2	562.13911669	0.3430341742	93.5	661.75143094	0.217197952	106.9	629.21341519	0.2181331587	116.4	645.27374162	0.2190160957	121	663.694214876033	0.297446339244328
